treatment,subject,group,type,group1_id,group2_id,period,first,h,group_h,in_h,out_h,shp,pp,hp,transfer,ip,typep,s_a,s,s_v,s_l,mon,g_norm,other_g_norm,ls,deltah,dev,ldev,OverUnder,lOverUnder,fp,cp
3,3101,31,1,5,0,9,2,4,39,24,15,600.6,16,61.6,88.8,166.4,"-",3,0,0,3,1,4.875,5,0,-1,-1,-.8571429,0,0,163.4,1504.8
3,3101,31,1,5,0,10,2,5,42,28,14,596.4,14,71,88.8,173.8,"-",2,0,0,2,1,5.25,5.285714,0,1,-.2857141,-1,0,0,171.8,1676.6
3,3101,31,1,5,0,11,2,6,47,30,17,573.4,12,73.2,88.8,174,"-",1,0,0,1,1,5.875,5.857143,0,1,.1428571,-.2857141,1,0,173,1849.6
3,3101,31,1,5,0,12,2,7,42,27,15,596.4,10,99.4,88.8,198.2,"-",0,4,12,12,1,5.25,5,0,1,2,.1428571,1,1,186.2,2035.8
3,3101,31,1,5,0,13,2,7,50,35,15,550,10,77,88.8,175.8,"-",0,0,0,0,1,6.25,6.142857,4,0,.8571429,2,1,1,175.8,2211.6
3,3101,31,1,5,0,14,2,7,54,35,19,507.6,10,65.8,88.8,164.6,"-",0,0,0,0,1,6.75,6.714286,0,0,.2857141,.8571429,1,1,164.6,2376.2
3,3101,31,1,5,0,15,2,12,56,40,16,481.6,0,103.2,88.8,192,"-",0,19,57,57,1,7,6.285714,0,5,5.714286,.2857141,1,1,135,2511.2
3,3102,31,2,0,3,1,1,6,39,21,18,600.6,12,92.4,88.8,193.2,"-",0,4,12,12,1,4.875,4.714286,,,1.285714,,1,,181.2,181.2
3,3102,31,2,0,3,2,1,8,42,24,18,596.4,8,113.6,88.8,210.4,"-",0,7,21,21,1,5.25,4.857143,4,2,3.142857,1.285714,1,1,189.4,370.6
3,3102,31,2,0,3,3,1,4,38,25,13,600.4,16,63.2,88.8,168,"-",0,0,0,0,1,4.75,4.857143,7,-4,-.8571429,3.142857,0,1,168,538.6
3,3102,31,2,0,3,4,1,10,38,22,16,600.4,4,158,88.8,250.8,"-",0,18,54,54,1,4.75,4,0,6,6,-.8571429,1,0,196.8,735.4
3,3102,31,2,0,3,5,1,2,42,33,9,596.4,20,28.4,88.8,137.2,"-",0,1,3,3,1,5.25,5.714286,18,-8,-3.714286,6,0,1,134.2,869.6
3,3102,31,2,0,3,6,1,4,45,34,11,585,16,52,88.8,156.8,"-",0,0,0,0,1,5.625,5.857143,1,2,-1.857143,-3.714286,0,0,156.8,1026.4
3,3102,31,2,0,3,7,1,10,43,26,17,593.4,4,138,88.8,230.8,"-",0,19,57,57,1,5.375,4.714286,0,6,5.285714,-1.857143,1,0,173.8,1200.2
3,3102,31,2,0,3,8,2,6,46,33,13,579.6,12,75.6,88.8,176.4,"-",0,0,0,0,1,5.75,5.714286,19,-4,.2857141,5.285714,1,1,176.4,1376.6
3,3102,31,2,0,3,9,2,6,39,24,15,600.6,12,92.4,88.8,193.2,"-",0,0,0,0,1,4.875,4.714286,0,0,1.285714,.2857141,1,1,193.2,1569.8
3,3102,31,2,0,3,10,2,5,42,28,14,596.4,14,71,88.8,173.8,"-",0,0,0,0,1,5.25,5.285714,0,-1,-.2857141,1.285714,0,1,173.8,1743.6
3,3102,31,2,0,3,11,2,6,47,30,17,573.4,12,73.2,88.8,174,"-",0,0,0,0,1,5.875,5.857143,0,1,.1428571,-.2857141,1,0,174,1917.6
3,3102,31,2,0,3,12,2,6,42,27,15,596.4,12,85.2,88.8,186,"-",0,0,0,0,1,5.25,5.142857,0,0,.8571429,.1428571,1,1,186,2103.6
3,3102,31,2,0,3,13,2,6,50,35,15,550,12,66,88.8,166.8,"-",0,2,6,6,1,6.25,6.285714,0,0,-.2857141,.8571429,0,1,160.8,2264.4
3,3102,31,2,0,3,14,2,10,54,35,19,507.6,4,94,88.8,186.8,"-",0,15,45,45,1,6.75,6.285714,2,4,3.714286,-.2857141,1,0,141.8,2406.2
3,3102,31,2,0,3,15,2,6,56,40,16,481.6,12,51.6,88.8,152.4,"-",0,1,3,3,1,7,7.142857,15,-4,-1.142857,3.714286,0,1,149.4,2555.6
3,3103,31,1,3,0,1,1,5,39,21,18,600.6,14,77,88.8,179.8,"-",4,2,6,10,1,4.875,4.857143,,,.1428571,,1,,169.8,169.8
3,3103,31,1,3,0,2,1,3,42,24,18,596.4,18,42.6,88.8,149.4,"-",5,1,3,8,1,5.25,5.571429,2,-2,-2.571429,.1428571,0,1,141.4,311.2
3,3103,31,1,3,0,3,1,8,38,25,13,600.4,8,126.4,88.8,223.2,"-",0,12,36,36,1,4.75,4.285714,1,5,3.714286,-2.571429,1,0,187.2,498.4
3,3103,31,1,3,0,4,1,4,38,22,16,600.4,16,63.2,88.8,168,"-",4,0,0,4,1,4.75,4.857143,12,-4,-.8571429,3.714286,0,1,164,662.4
3,3103,31,1,3,0,5,1,11,42,33,9,596.4,2,156.2,88.8,247,"-",1,15,45,46,1,5.25,4.428571,0,7,6.571429,-.8571429,1,0,201,863.4
3,3103,31,1,3,0,6,1,7,45,34,11,585,10,91,88.8,189.8,"-",3,4,12,15,1,5.625,5.428571,15,-4,1.571429,6.571429,1,1,174.8,1038.2
3,3103,31,1,3,0,7,1,6,43,26,17,593.4,12,82.8,88.8,183.6,"-",7,1,3,10,1,5.375,5.285714,4,-1,.7142859,1.571429,1,1,173.6,1211.8
3,3103,31,1,3,0,8,2,12,46,33,13,579.6,0,151.2,88.8,240,"-",0,17,51,51,1,5.75,4.857143,1,6,7.142857,.7142859,1,1,189,1400.8
3,3103,31,1,3,0,9,2,4,39,24,15,600.6,16,61.6,88.8,166.4,"-",0,0,0,0,1,4.875,5,17,-8,-1,7.142857,0,1,166.4,1567.2
3,3103,31,1,3,0,10,2,6,42,28,14,596.4,12,85.2,88.8,186,"-",0,1,3,3,1,5.25,5.142857,0,2,.8571429,-1,1,0,183,1750.2
3,3103,31,1,3,0,11,2,7,47,30,17,573.4,10,85.4,88.8,184.2,"-",0,6,18,18,1,5.875,5.714286,1,1,1.285714,.8571429,1,1,166.2,1916.4
3,3103,31,1,3,0,12,2,5,42,27,15,596.4,14,71,88.8,173.8,"-",1,0,0,1,1,5.25,5.285714,6,-2,-.2857141,1.285714,0,1,172.8,2089.2
3,3103,31,1,3,0,13,2,7,50,35,15,550,10,77,88.8,175.8,"-",0,0,0,0,1,6.25,6.142857,0,2,.8571429,-.2857141,1,0,175.8,2265
3,3103,31,1,3,0,14,2,7,54,35,19,507.6,10,65.8,88.8,164.6,"-",5,0,0,5,1,6.75,6.714286,0,0,.2857141,.8571429,1,1,159.6,2424.6
3,3103,31,1,3,0,15,2,8,56,40,16,481.6,8,68.8,88.8,165.6,"-",4,5,15,19,1,7,6.857143,0,1,1.142857,.2857141,1,1,146.6,2571.2
3,3104,31,2,0,1,1,1,5,39,21,18,600.6,14,77,88.8,179.8,"-",0,2,6,6,1,4.875,4.857143,,,.1428571,,1,,173.8,173.8
3,3104,31,2,0,1,2,1,5,42,24,18,596.4,14,71,88.8,173.8,"-",0,2,6,6,1,5.25,5.285714,2,0,-.2857141,.1428571,0,1,167.8,341.6
3,3104,31,2,0,1,3,1,4,38,25,13,600.4,16,63.2,88.8,168,"-",0,0,0,0,1,4.75,4.857143,2,-1,-.8571429,-.2857141,0,0,168,509.6
3,3104,31,2,0,1,4,1,5,38,22,16,600.4,14,79,88.8,181.8,"-",0,1,3,3,1,4.75,4.714286,0,1,.2857141,-.8571429,1,0,178.8,688.4
3,3104,31,2,0,1,5,1,5,42,33,9,596.4,14,71,88.8,173.8,"-",0,1,3,3,1,5.25,5.285714,1,0,-.2857141,.2857141,0,1,170.8,859.2
3,3104,31,2,0,1,6,1,5,45,34,11,585,14,65,88.8,167.8,"-",0,0,0,0,1,5.625,5.714286,1,0,-.7142859,-.2857141,0,0,167.8,1027
3,3104,31,2,0,1,7,1,5,43,26,17,593.4,14,69,88.8,171.8,"-",0,2,6,6,1,5.375,5.428571,0,0,-.4285712,-.7142859,0,0,165.8,1192.8
3,3104,31,2,0,1,8,2,5,46,33,13,579.6,14,63,88.8,165.8,"-",0,0,0,0,1,5.75,5.857143,2,0,-.8571429,-.4285712,0,0,165.8,1358.6
3,3104,31,2,0,1,9,2,7,39,24,15,600.6,10,107.8,88.8,206.6,"-",0,8,24,24,1,4.875,4.571429,0,2,2.428571,-.8571429,1,0,182.6,1541.2
3,3104,31,2,0,1,10,2,6,42,28,14,596.4,12,85.2,88.8,186,"-",0,0,0,0,1,5.25,5.142857,8,-1,.8571429,2.428571,1,1,186,1727.2
3,3104,31,2,0,1,11,2,6,47,30,17,573.4,12,73.2,88.8,174,"-",0,0,0,0,1,5.875,5.857143,0,0,.1428571,.8571429,1,1,174,1901.2
3,3104,31,2,0,1,12,2,6,42,27,15,596.4,12,85.2,88.8,186,"-",0,0,0,0,1,5.25,5.142857,0,0,.8571429,.1428571,1,1,186,2087.2
3,3104,31,2,0,1,13,2,6,50,35,15,550,12,66,88.8,166.8,"-",0,2,6,6,1,6.25,6.285714,0,0,-.2857141,.8571429,0,1,160.8,2248
3,3104,31,2,0,1,14,2,6,54,35,19,507.6,12,56.4,88.8,157.2,"-",0,5,15,15,1,6.75,6.857143,2,0,-.8571429,-.2857141,0,0,142.2,2390.2
3,3104,31,2,0,1,15,2,6,56,40,16,481.6,12,51.6,88.8,152.4,"-",0,1,3,3,1,7,7.142857,5,0,-1.142857,-.8571429,0,0,149.4,2539.6
3,3105,31,1,2,0,1,1,4,39,21,18,600.6,16,61.6,88.8,166.4,"-",3,0,0,3,1,4.875,5,,,-1,,0,,163.4,163.4
3,3105,31,1,2,0,2,1,4,42,24,18,596.4,16,56.8,88.8,161.6,"-",7,0,0,7,1,5.25,5.428571,0,0,-1.428571,-1,0,0,154.6,318
3,3105,31,1,2,0,3,1,4,38,25,13,600.4,16,63.2,88.8,168,"-",0,0,0,0,1,4.75,4.857143,0,0,-.8571429,-1.428571,0,0,168,486
3,3105,31,1,2,0,4,1,4,38,22,16,600.4,16,63.2,88.8,168,"-",3,0,0,3,1,4.75,4.857143,0,0,-.8571429,-.8571429,0,0,165,651
3,3105,31,1,2,0,5,1,4,42,33,9,596.4,16,56.8,88.8,161.6,"-",8,0,0,8,1,5.25,5.428571,0,0,-1.428571,-.8571429,0,0,153.6,804.6
3,3105,31,1,2,0,6,1,5,45,34,11,585,14,65,88.8,167.8,"-",0,3,9,9,1,5.625,5.714286,0,1,-.7142859,-1.428571,0,0,158.8,963.4
3,3105,31,1,2,0,7,1,4,43,26,17,593.4,16,55.2,88.8,160,"-",2,0,0,2,1,5.375,5.571429,3,-1,-1.571429,-.7142859,0,0,158,1121.4
3,3105,31,1,2,0,8,2,4,46,33,13,579.6,16,50.4,88.8,155.2,"-",0,0,0,0,1,5.75,6,0,0,-2,-1.571429,0,0,155.2,1276.6
3,3105,31,1,2,0,9,2,6,39,24,15,600.6,12,92.4,88.8,193.2,"-",1,0,0,1,1,4.875,4.714286,0,2,1.285714,-2,1,0,192.2,1468.8
3,3105,31,1,2,0,10,2,6,42,28,14,596.4,12,85.2,88.8,186,"-",0,1,3,3,1,5.25,5.142857,0,0,.8571429,1.285714,1,1,183,1651.8
3,3105,31,1,2,0,11,2,5,47,30,17,573.4,14,61,88.8,163.8,"-",0,0,0,0,1,5.875,6,1,-1,-1,.8571429,0,1,163.8,1815.6
3,3105,31,1,2,0,12,2,4,42,27,15,596.4,16,56.8,88.8,161.6,"-",0,0,0,0,1,5.25,5.428571,0,-1,-1.428571,-1,0,0,161.6,1977.2
3,3105,31,1,2,0,13,2,7,50,35,15,550,10,77,88.8,175.8,"-",0,0,0,0,1,6.25,6.142857,0,3,.8571429,-1.428571,1,0,175.8,2153
3,3105,31,1,2,0,14,2,7,54,35,19,507.6,10,65.8,88.8,164.6,"-",1,0,0,1,1,6.75,6.714286,0,0,.2857141,.8571429,1,1,163.6,2316.6
3,3105,31,1,2,0,15,2,6,56,40,16,481.6,12,51.6,88.8,152.4,"-",7,0,0,7,1,7,7.142857,0,-1,-1.142857,.2857141,0,1,145.4,2462
3,3106,31,1,1,0,1,1,4,39,21,18,600.6,16,61.6,88.8,166.4,"-",0,0,0,0,1,4.875,5,,,-1,,0,,166.4,166.4
3,3106,31,1,1,0,2,1,4,42,24,18,596.4,16,56.8,88.8,161.6,"-",1,1,3,4,1,5.25,5.428571,0,0,-1.428571,-1,0,0,157.6,324
3,3106,31,1,1,0,3,1,5,38,25,13,600.4,14,79,88.8,181.8,"-",2,0,0,2,1,4.75,4.714286,1,1,.2857141,-1.428571,1,0,179.8,503.8
3,3106,31,1,1,0,4,1,4,38,22,16,600.4,16,63.2,88.8,168,"-",5,0,0,5,1,4.75,4.857143,0,-1,-.8571429,.2857141,0,1,163,666.8
3,3106,31,1,1,0,5,1,6,42,33,9,596.4,12,85.2,88.8,186,"-",6,1,3,9,1,5.25,5.142857,0,2,.8571429,-.8571429,1,0,177,843.8
3,3106,31,1,1,0,6,1,6,45,34,11,585,12,78,88.8,178.8,"-",5,3,9,14,1,5.625,5.571429,1,0,.4285712,.8571429,1,1,164.8,1008.6
3,3106,31,1,1,0,7,1,5,43,26,17,593.4,14,69,88.8,171.8,"-",5,0,0,5,1,5.375,5.428571,3,-1,-.4285712,.4285712,0,1,166.8,1175.4
3,3106,31,1,1,0,8,2,6,46,33,13,579.6,12,75.6,88.8,176.4,"-",7,0,0,7,1,5.75,5.714286,0,1,.2857141,-.4285712,1,0,169.4,1344.8
3,3106,31,1,1,0,9,2,5,39,24,15,600.6,14,77,88.8,179.8,"-",2,0,0,2,1,4.875,4.857143,0,-1,.1428571,.2857141,1,1,177.8,1522.6
3,3106,31,1,1,0,10,2,6,42,28,14,596.4,12,85.2,88.8,186,"-",0,0,0,0,1,5.25,5.142857,0,1,.8571429,.1428571,1,1,186,1708.6
3,3106,31,1,1,0,11,2,6,47,30,17,573.4,12,73.2,88.8,174,"-",3,0,0,3,1,5.875,5.857143,0,0,.1428571,.8571429,1,1,171,1879.6
3,3106,31,1,1,0,12,2,5,42,27,15,596.4,14,71,88.8,173.8,"-",2,0,0,2,1,5.25,5.285714,0,-1,-.2857141,.1428571,0,1,171.8,2051.4
3,3106,31,1,1,0,13,2,7,50,35,15,550,10,77,88.8,175.8,"-",0,0,0,0,1,6.25,6.142857,0,2,.8571429,-.2857141,1,0,175.8,2227.2
3,3106,31,1,1,0,14,2,7,54,35,19,507.6,10,65.8,88.8,164.6,"-",4,0,0,4,1,6.75,6.714286,0,0,.2857141,.8571429,1,1,160.6,2387.8
3,3106,31,1,1,0,15,2,8,56,40,16,481.6,8,68.8,88.8,165.6,"-",8,7,21,29,1,7,6.857143,0,1,1.142857,.2857141,1,1,136.6,2524.4
3,3107,31,1,4,0,1,1,4,39,21,18,600.6,16,61.6,88.8,166.4,"-",0,1,3,3,1,4.875,5,,,-1,,0,,163.4,163.4
3,3107,31,1,4,0,2,1,7,42,24,18,596.4,10,99.4,88.8,198.2,"-",0,5,15,15,1,5.25,5,1,3,2,-1,1,0,183.2,346.6
3,3107,31,1,4,0,3,1,4,38,25,13,600.4,16,63.2,88.8,168,"-",4,0,0,4,1,4.75,4.857143,5,-3,-.8571429,2,0,1,164,510.6
3,3107,31,1,4,0,4,1,5,38,22,16,600.4,14,79,88.8,181.8,"-",5,0,0,5,1,4.75,4.714286,0,1,.2857141,-.8571429,1,0,176.8,687.4
3,3107,31,1,4,0,5,1,7,42,33,9,596.4,10,99.4,88.8,198.2,"-",3,3,9,12,1,5.25,5,0,2,2,.2857141,1,1,186.2,873.6
3,3107,31,1,4,0,6,1,6,45,34,11,585,12,78,88.8,178.8,"-",6,0,0,6,1,5.625,5.571429,3,-1,.4285712,2,1,1,172.8,1046.4
3,3107,31,1,4,0,7,1,6,43,26,17,593.4,12,82.8,88.8,183.6,"-",4,0,0,4,1,5.375,5.285714,0,0,.7142859,.4285712,1,1,179.6,1226
3,3107,31,1,4,0,8,2,6,46,33,13,579.6,12,75.6,88.8,176.4,"-",5,0,0,5,1,5.75,5.714286,0,0,.2857141,.7142859,1,1,171.4,1397.4
3,3107,31,1,4,0,9,2,5,39,24,15,600.6,14,77,88.8,179.8,"-",2,0,0,2,1,4.875,4.857143,0,-1,.1428571,.2857141,1,1,177.8,1575.2
3,3107,31,1,4,0,10,2,5,42,28,14,596.4,14,71,88.8,173.8,"-",0,0,0,0,1,5.25,5.285714,0,0,-.2857141,.1428571,0,1,173.8,1749
3,3107,31,1,4,0,11,2,6,47,30,17,573.4,12,73.2,88.8,174,"-",2,0,0,2,1,5.875,5.857143,0,1,.1428571,-.2857141,1,0,172,1921
3,3107,31,1,4,0,12,2,6,42,27,15,596.4,12,85.2,88.8,186,"-",1,0,0,1,1,5.25,5.142857,0,0,.8571429,.1428571,1,1,185,2106
3,3107,31,1,4,0,13,2,7,50,35,15,550,10,77,88.8,175.8,"-",4,0,0,4,1,6.25,6.142857,0,1,.8571429,.8571429,1,1,171.8,2277.8
3,3107,31,1,4,0,14,2,7,54,35,19,507.6,10,65.8,88.8,164.6,"-",10,0,0,10,1,6.75,6.714286,0,0,.2857141,.8571429,1,1,154.6,2432.4
3,3107,31,1,4,0,15,2,6,56,40,16,481.6,12,51.6,88.8,152.4,"-",16,1,3,19,1,7,7.142857,0,-1,-1.142857,.2857141,0,1,133.4,2565.8
3,3108,31,2,0,2,1,1,7,39,21,18,600.6,10,107.8,88.8,206.6,"-",0,3,9,9,1,4.875,4.571429,,,2.428571,,1,,197.6,197.6
3,3108,31,2,0,2,2,1,5,42,24,18,596.4,14,71,88.8,173.8,"-",0,1,3,3,1,5.25,5.285714,3,-2,-.2857141,2.428571,0,1,170.8,368.4
3,3108,31,2,0,2,3,1,5,38,25,13,600.4,14,79,88.8,181.8,"-",0,0,0,0,1,4.75,4.714286,1,0,.2857141,-.2857141,1,0,181.8,550.2
3,3108,31,2,0,2,4,1,1,38,22,16,600.4,22,15.8,88.8,126.6,"-",0,1,3,3,1,4.75,5.285714,0,-4,-4.285714,.2857141,0,1,123.6,673.8
3,3108,31,2,0,2,5,1,2,42,33,9,596.4,20,28.4,88.8,137.2,"-",0,1,3,3,1,5.25,5.714286,1,1,-3.714286,-4.285714,0,0,134.2,808
3,3108,31,2,0,2,6,1,2,45,34,11,585,20,26,88.8,134.8,"-",0,0,0,0,1,5.625,6.142857,1,0,-4.142857,-3.714286,0,0,134.8,942.8
3,3108,31,2,0,2,7,1,2,43,26,17,593.4,20,27.6,88.8,136.4,"-",0,0,0,0,1,5.375,5.857143,0,0,-3.857143,-4.142857,0,0,136.4,1079.2
3,3108,31,2,0,2,8,2,2,46,33,13,579.6,20,25.2,88.8,134,"-",0,0,0,0,1,5.75,6.285714,0,0,-4.285714,-3.857143,0,0,134,1213.2
3,3108,31,2,0,2,9,2,2,39,24,15,600.6,20,30.8,88.8,139.6,"-",0,0,0,0,1,4.875,5.285714,0,0,-3.285714,-4.285714,0,0,139.6,1352.8
3,3108,31,2,0,2,10,2,3,42,28,14,596.4,18,42.6,88.8,149.4,"-",0,0,0,0,1,5.25,5.571429,0,1,-2.571429,-3.285714,0,0,149.4,1502.2
3,3108,31,2,0,2,11,2,5,47,30,17,573.4,14,61,88.8,163.8,"-",0,0,0,0,1,5.875,6,0,2,-1,-2.571429,0,0,163.8,1666
3,3108,31,2,0,2,12,2,3,42,27,15,596.4,18,42.6,88.8,149.4,"-",0,0,0,0,1,5.25,5.571429,0,-2,-2.571429,-1,0,0,149.4,1815.4
3,3108,31,2,0,2,13,2,3,50,35,15,550,18,33,88.8,139.8,"-",0,0,0,0,1,6.25,6.714286,0,0,-3.714286,-2.571429,0,0,139.8,1955.2
3,3108,31,2,0,2,14,2,3,54,35,19,507.6,18,28.2,88.8,135,"-",0,0,0,0,1,6.75,7.285714,0,0,-4.285714,-3.714286,0,0,135,2090.2
3,3108,31,2,0,2,15,2,4,56,40,16,481.6,16,34.4,88.8,139.2,"-",0,1,3,3,1,7,7.428571,0,1,-3.428571,-4.285714,0,0,136.2,2226.4
3,3209,32,1,1,0,1,1,5,47,25,22,573.4,14,61,88.8,163.8,"-",2,0,0,2,1,5.875,6,,,-1,,0,,161.8,161.8
3,3209,32,1,1,0,2,1,6,56,33,23,481.6,12,51.6,88.8,152.4,"-",0,0,0,0,1,7,7.142857,0,1,-1.142857,-1,0,0,152.4,314.2
3,3209,32,1,1,0,3,1,5,49,25,24,558.6,14,57,88.8,159.8,"-",3,0,0,3,1,6.125,6.285714,0,-1,-1.285714,-1.142857,0,0,156.8,471
3,3209,32,1,1,0,4,1,5,45,25,20,585,14,65,88.8,167.8,"-",2,0,0,2,1,5.625,5.714286,0,0,-.7142859,-1.285714,0,0,165.8,636.8
3,3209,32,1,1,0,5,1,5,45,25,20,585,14,65,88.8,167.8,"-",5,0,0,5,1,5.625,5.714286,0,0,-.7142859,-.7142859,0,0,162.8,799.6
3,3209,32,1,1,0,6,1,5,44,25,19,589.6,14,67,88.8,169.8,"-",5,0,0,5,1,5.5,5.571429,0,0,-.5714288,-.7142859,0,0,164.8,964.4
3,3209,32,1,1,0,7,1,5,44,25,19,589.6,14,67,88.8,169.8,"-",10,0,0,10,1,5.5,5.571429,0,0,-.5714288,-.5714288,0,0,159.8,1124.2
3,3209,32,1,1,0,8,2,5,43,25,18,593.4,14,69,88.8,171.8,"-",10,0,0,10,1,5.375,5.428571,0,0,-.4285712,-.5714288,0,0,161.8,1286
3,3209,32,1,1,0,9,2,5,43,25,18,593.4,14,69,88.8,171.8,"-",15,0,0,15,1,5.375,5.428571,0,0,-.4285712,-.4285712,0,0,156.8,1442.8
3,3209,32,1,1,0,10,2,5,43,25,18,593.4,14,69,88.8,171.8,"-",15,0,0,15,1,5.375,5.428571,0,0,-.4285712,-.4285712,0,0,156.8,1599.6
3,3209,32,1,1,0,11,2,5,43,25,18,593.4,14,69,88.8,171.8,"-",0,0,0,0,1,5.375,5.428571,0,0,-.4285712,-.4285712,0,0,171.8,1771.4
3,3209,32,1,1,0,12,2,5,43,25,18,593.4,14,69,88.8,171.8,"-",0,0,0,0,1,5.375,5.428571,0,0,-.4285712,-.4285712,0,0,171.8,1943.2
3,3209,32,1,1,0,13,2,5,44,25,19,589.6,14,67,88.8,169.8,"-",0,0,0,0,1,5.5,5.571429,0,0,-.5714288,-.4285712,0,0,169.8,2113
3,3209,32,1,1,0,14,2,5,44,25,19,589.6,14,67,88.8,169.8,"-",0,0,0,0,1,5.5,5.571429,0,0,-.5714288,-.5714288,0,0,169.8,2282.8
3,3209,32,1,1,0,15,2,12,65,46,19,325,0,60,88.8,148.8,"-",0,0,0,0,1,8.125,7.571429,0,7,4.428571,-.5714288,1,0,148.8,2431.6
3,3210,32,2,0,1,1,1,5,47,25,22,573.4,14,61,88.8,163.8,"-",0,0,0,0,1,5.875,6,,,-1,,0,,163.8,163.8
3,3210,32,2,0,1,2,1,6,56,33,23,481.6,12,51.6,88.8,152.4,"-",0,0,0,0,1,7,7.142857,0,1,-1.142857,-1,0,0,152.4,316.2
3,3210,32,2,0,1,3,1,4,49,25,24,558.6,16,45.6,88.8,150.4,"-",0,2,6,6,1,6.125,6.428571,0,-2,-2.428571,-1.142857,0,0,144.4,460.6
3,3210,32,2,0,1,4,1,3,45,25,20,585,18,39,88.8,145.8,"-",0,2,6,6,1,5.625,6,2,-1,-3,-2.428571,0,0,139.8,600.4
3,3210,32,2,0,1,5,1,2,45,25,20,585,20,26,88.8,134.8,"-",0,0,0,0,1,5.625,6.142857,2,-1,-4.142857,-3,0,0,134.8,735.2
3,3210,32,2,0,1,6,1,1,44,25,19,589.6,22,13.4,88.8,124.2,"-",0,0,0,0,1,5.5,6.142857,0,-1,-5.142857,-4.142857,0,0,124.2,859.4
3,3210,32,2,0,1,7,1,1,44,25,19,589.6,22,13.4,88.8,124.2,"-",0,0,0,0,1,5.5,6.142857,0,0,-5.142857,-5.142857,0,0,124.2,983.6
3,3210,32,2,0,1,8,2,1,43,25,18,593.4,22,13.8,88.8,124.6,"-",0,0,0,0,1,5.375,6,0,0,-5,-5.142857,0,0,124.6,1108.2
3,3210,32,2,0,1,9,2,1,43,25,18,593.4,22,13.8,88.8,124.6,"-",0,0,0,0,1,5.375,6,0,0,-5,-5,0,0,124.6,1232.8
3,3210,32,2,0,1,10,2,1,43,25,18,593.4,22,13.8,88.8,124.6,"-",0,0,0,0,1,5.375,6,0,0,-5,-5,0,0,124.6,1357.4
3,3210,32,2,0,1,11,2,1,43,25,18,593.4,22,13.8,88.8,124.6,"-",0,0,0,0,1,5.375,6,0,0,-5,-5,0,0,124.6,1482
3,3210,32,2,0,1,12,2,1,43,25,18,593.4,22,13.8,88.8,124.6,"-",0,0,0,0,1,5.375,6,0,0,-5,-5,0,0,124.6,1606.6
3,3210,32,2,0,1,13,2,2,44,25,19,589.6,20,26.8,88.8,135.6,"-",0,0,0,0,1,5.5,6,0,1,-4,-5,0,0,135.6,1742.2
3,3210,32,2,0,1,14,2,2,44,25,19,589.6,20,26.8,88.8,135.6,"-",0,0,0,0,1,5.5,6,0,0,-4,-4,0,0,135.6,1877.8
3,3210,32,2,0,1,15,2,2,65,46,19,325,20,10,88.8,118.8,"-",0,0,0,0,1,8.125,9,0,0,-7,-4,0,0,118.8,1996.6
3,3211,32,1,2,0,1,1,5,47,25,22,573.4,14,61,88.8,163.8,"-",0,0,0,0,1,5.875,6,,,-1,,0,,163.8,163.8
3,3211,32,1,2,0,2,1,5,56,33,23,481.6,14,43,88.8,145.8,"-",0,0,0,0,1,7,7.285714,0,0,-2.285714,-1,0,0,145.8,309.6
3,3211,32,1,2,0,3,1,5,49,25,24,558.6,14,57,88.8,159.8,"-",2,0,0,2,1,6.125,6.285714,0,0,-1.285714,-2.285714,0,0,157.8,467.4
3,3211,32,1,2,0,4,1,5,45,25,20,585,14,65,88.8,167.8,"-",2,0,0,2,1,5.625,5.714286,0,0,-.7142859,-1.285714,0,0,165.8,633.2
3,3211,32,1,2,0,5,1,5,45,25,20,585,14,65,88.8,167.8,"-",5,0,0,5,1,5.625,5.714286,0,0,-.7142859,-.7142859,0,0,162.8,796
3,3211,32,1,2,0,6,1,5,44,25,19,589.6,14,67,88.8,169.8,"-",5,0,0,5,1,5.5,5.571429,0,0,-.5714288,-.7142859,0,0,164.8,960.8
3,3211,32,1,2,0,7,1,5,44,25,19,589.6,14,67,88.8,169.8,"-",10,0,0,10,1,5.5,5.571429,0,0,-.5714288,-.5714288,0,0,159.8,1120.6
3,3211,32,1,2,0,8,2,5,43,25,18,593.4,14,69,88.8,171.8,"-",10,0,0,10,1,5.375,5.428571,0,0,-.4285712,-.5714288,0,0,161.8,1282.4
3,3211,32,1,2,0,9,2,5,43,25,18,593.4,14,69,88.8,171.8,"-",15,0,0,15,1,5.375,5.428571,0,0,-.4285712,-.4285712,0,0,156.8,1439.2
3,3211,32,1,2,0,10,2,5,43,25,18,593.4,14,69,88.8,171.8,"-",15,0,0,15,1,5.375,5.428571,0,0,-.4285712,-.4285712,0,0,156.8,1596
3,3211,32,1,2,0,11,2,5,43,25,18,593.4,14,69,88.8,171.8,"-",15,0,0,15,1,5.375,5.428571,0,0,-.4285712,-.4285712,0,0,156.8,1752.8
3,3211,32,1,2,0,12,2,5,43,25,18,593.4,14,69,88.8,171.8,"-",15,0,0,15,1,5.375,5.428571,0,0,-.4285712,-.4285712,0,0,156.8,1909.6
3,3211,32,1,2,0,13,2,5,44,25,19,589.6,14,67,88.8,169.8,"-",15,0,0,15,1,5.5,5.571429,0,0,-.5714288,-.4285712,0,0,154.8,2064.4
3,3211,32,1,2,0,14,2,5,44,25,19,589.6,14,67,88.8,169.8,"-",15,0,0,15,1,5.5,5.571429,0,0,-.5714288,-.5714288,0,0,154.8,2219.2
