Treatment,Period,Subject,Group,Profit,TotalProfit,Type,Group1_ID,Group2_ID,Investment,sumInvestment,sumInvestmentGroup1,sumInvestmentGroup2,Profit1_Public_Total,Profit1_Private,Profit1_Public,Fixed,Profit1,TypeP,Assigned,ReceivedPoints,Received,Reduction,Profit2
FULL,7,8,3,140.4,1085.2,1,2,0,6,56,35,21,481.6,12,51.6,88.8,152.4,-,6,2,6,12,140.4
FULL,7,9,4,158.8,1149,1,1,0,5,46,27,19,579.6,14,63,88.8,165.8,-,7,0,0,7,158.8
FULL,7,10,4,161.8,1287.6,1,3,0,5,46,27,19,579.6,14,63,88.8,165.8,-,4,0,0,4,161.8
FULL,7,11,4,170.4,1212.6,2,0,2,6,46,27,19,579.6,12,75.6,88.8,176.4,-,0,2,6,6,170.4
FULL,7,12,4,160.8,1192.2,1,2,0,5,46,27,19,579.6,14,63,88.8,165.8,-,5,0,0,5,160.8
FULL,7,13,4,164.8,1121,1,4,0,5,46,27,19,579.6,14,63,88.8,165.8,-,1,0,0,1,164.8
FULL,7,14,4,171,1205.2,1,5,0,7,46,27,19,579.6,10,88.2,88.8,187,-,1,5,15,16,171
FULL,7,15,4,170.4,1240.6,2,0,1,6,46,27,19,579.6,12,75.6,88.8,176.4,-,0,2,6,6,170.4
FULL,7,16,4,160,1195.6,2,0,3,7,46,27,19,579.6,10,88.2,88.8,187,-,0,9,27,27,160
FULL,8,1,3,154.8,1273.4,1,5,0,6,55,32,23,495,12,54,88.8,154.8,-,0,0,0,0,154.8
FULL,8,2,3,148.8,1309.4,2,0,2,6,55,32,23,495,12,54,88.8,154.8,-,0,2,6,6,148.8
FULL,8,3,3,139.8,1204.4,1,1,0,5,55,32,23,495,14,45,88.8,147.8,-,8,0,0,8,139.8
FULL,8,4,3,158.8,1268.6,1,4,0,8,55,32,23,495,8,72,88.8,168.8,-,1,3,9,10,158.8
FULL,8,5,3,141.8,1151.4,2,0,3,5,55,32,23,495,14,45,88.8,147.8,-,0,2,6,6,141.8
FULL,8,6,3,73.8,1161.8,2,0,1,12,55,32,23,495,0,108,88.8,196.8,-,0,41,123,123,73.8
FULL,8,7,3,131.8,1251.6,1,3,0,7,55,32,23,495,10,63,88.8,161.8,-,30,0,0,30,131.8
FULL,8,8,3,145.8,1231,1,2,0,6,55,32,23,495,12,54,88.8,154.8,-,9,0,0,9,145.8
FULL,8,9,4,171.8,1320.8,1,1,0,5,43,27,16,593.4,14,69,88.8,171.8,-,0,0,0,0,171.8
FULL,8,10,4,171.8,1459.4,1,3,0,5,43,27,16,593.4,14,69,88.8,171.8,-,0,0,0,0,171.8
FULL,8,11,4,183.6,1396.2,2,0,2,6,43,27,16,593.4,12,82.8,88.8,183.6,-,0,0,0,0,183.6
FULL,8,12,4,183.6,1375.8,1,2,0,6,43,27,16,593.4,12,82.8,88.8,183.6,-,0,0,0,0,183.6
FULL,8,13,4,171.8,1292.8,1,4,0,5,43,27,16,593.4,14,69,88.8,171.8,-,0,0,0,0,171.8
FULL,8,14,4,183.6,1388.8,1,5,0,6,43,27,16,593.4,12,82.8,88.8,183.6,-,0,0,0,0,183.6
FULL,8,15,4,171.8,1412.4,2,0,1,5,43,27,16,593.4,14,69,88.8,171.8,-,0,0,0,0,171.8
FULL,8,16,4,171.8,1367.4,2,0,3,5,43,27,16,593.4,14,69,88.8,171.8,-,0,0,0,0,171.8
FULL,9,1,3,160.8,1434.2,1,5,0,5,47,28,19,573.4,14,61,88.8,163.8,-,3,0,0,3,160.8
FULL,9,2,3,179.4,1488.8,2,0,2,8,47,28,19,573.4,8,97.6,88.8,194.4,-,0,5,15,15,179.4
FULL,9,3,3,178.4,1382.8,1,1,0,8,47,28,19,573.4,8,97.6,88.8,194.4,-,4,4,12,16,178.4
FULL,9,4,3,163.8,1432.4,1,4,0,5,47,28,19,573.4,14,61,88.8,163.8,-,0,0,0,0,163.8
FULL,9,5,3,160.8,1312.2,2,0,3,5,47,28,19,573.4,14,61,88.8,163.8,-,0,1,3,3,160.8
FULL,9,6,3,165,1326.8,2,0,1,6,47,28,19,573.4,12,73.2,88.8,174,-,0,3,9,9,165
FULL,9,7,3,163.8,1415.4,1,3,0,5,47,28,19,573.4,14,61,88.8,163.8,-,0,0,0,0,163.8
FULL,9,8,3,157.8,1388.8,1,2,0,5,47,28,19,573.4,14,61,88.8,163.8,-,6,0,0,6,157.8
FULL,9,9,4,157.8,1478.6,1,1,0,5,47,28,19,573.4,14,61,88.8,163.8,-,6,0,0,6,157.8
FULL,9,10,4,174,1633.4,1,3,0,6,47,28,19,573.4,12,73.2,88.8,174,-,0,0,0,0,174
FULL,9,11,4,154.2,1550.4,2,0,2,7,47,28,19,573.4,10,85.4,88.8,184.2,-,0,10,30,30,154.2
FULL,9,12,4,169,1544.8,1,2,0,6,47,28,19,573.4,12,73.2,88.8,174,-,5,0,0,5,169
FULL,9,13,4,163.8,1456.6,1,4,0,5,47,28,19,573.4,14,61,88.8,163.8,-,0,0,0,0,163.8
FULL,9,14,4,173,1561.8,1,5,0,6,47,28,19,573.4,12,73.2,88.8,174,-,1,0,0,1,173
FULL,9,15,4,171,1583.4,2,0,1,6,47,28,19,573.4,12,73.2,88.8,174,-,0,1,3,3,171
FULL,9,16,4,171,1538.4,2,0,3,6,47,28,19,573.4,12,73.2,88.8,174,-,0,1,3,3,171
FULL,10,1,3,178.8,1613,1,5,0,6,45,27,18,585,12,78,88.8,178.8,-,0,0,0,0,178.8
FULL,10,2,3,153.8,1642.6,2,0,2,7,45,27,18,585,10,91,88.8,189.8,-,0,12,36,36,153.8
FULL,10,3,3,157.8,1540.6,1,1,0,5,45,27,18,585,14,65,88.8,167.8,-,10,0,0,10,157.8
FULL,10,4,3,167.8,1600.2,1,4,0,5,45,27,18,585,14,65,88.8,167.8,-,0,0,0,0,167.8
FULL,10,5,3,167.8,1480,2,0,3,5,45,27,18,585,14,65,88.8,167.8,-,0,0,0,0,167.8
FULL,10,6,3,169.8,1496.6,2,0,1,6,45,27,18,585,12,78,88.8,178.8,-,0,3,9,9,169.8
FULL,10,7,3,167.8,1583.2,1,3,0,5,45,27,18,585,14,65,88.8,167.8,-,0,0,0,0,167.8
FULL,10,8,3,173.8,1562.6,1,2,0,6,45,27,18,585,12,78,88.8,178.8,-,5,0,0,5,173.8
FULL,10,9,4,165.8,1644.4,1,1,0,5,46,28,18,579.6,14,63,88.8,165.8,-,0,0,0,0,165.8
FULL,10,10,4,176.4,1809.8,1,3,0,6,46,28,18,579.6,12,75.6,88.8,176.4,-,0,0,0,0,176.4
FULL,10,11,4,173.4,1723.8,2,0,2,6,46,28,18,579.6,12,75.6,88.8,176.4,-,0,1,3,3,173.4
FULL,10,12,4,176.4,1721.2,1,2,0,6,46,28,18,579.6,12,75.6,88.8,176.4,-,0,0,0,0,176.4
FULL,10,13,4,165.8,1622.4,1,4,0,5,46,28,18,579.6,14,63,88.8,165.8,-,0,0,0,0,165.8
FULL,10,14,4,173.4,1735.2,1,5,0,6,46,28,18,579.6,12,75.6,88.8,176.4,-,3,0,0,3,173.4
FULL,10,15,4,173.4,1756.8,2,0,1,6,46,28,18,579.6,12,75.6,88.8,176.4,-,0,1,3,3,173.4
FULL,10,16,4,173.4,1711.8,2,0,3,6,46,28,18,579.6,12,75.6,88.8,176.4,-,0,1,3,3,173.4
FULL,11,1,3,174,1787,1,5,0,6,47,29,18,573.4,12,73.2,88.8,174,-,0,0,0,0,174
FULL,11,2,3,174,1816.6,2,0,2,6,47,29,18,573.4,12,73.2,88.8,174,-,0,0,0,0,174
FULL,11,3,3,159.8,1700.4,1,1,0,5,47,29,18,573.4,14,61,88.8,163.8,-,4,0,0,4,159.8
FULL,11,4,3,163.8,1764,1,4,0,5,47,29,18,573.4,14,61,88.8,163.8,-,0,0,0,0,163.8
FULL,11,5,3,160.8,1640.8,2,0,3,5,47,29,18,573.4,14,61,88.8,163.8,-,0,1,3,3,160.8
FULL,11,6,3,175.2,1671.8,2,0,1,7,47,29,18,573.4,10,85.4,88.8,184.2,-,0,3,9,9,175.2
FULL,11,7,3,174,1757.2,1,3,0,6,47,29,18,573.4,12,73.2,88.8,174,-,0,0,0,0,174
FULL,11,8,3,180.2,1742.8,1,2,0,7,47,29,18,573.4,10,85.4,88.8,184.2,-,1,1,3,4,180.2
FULL,11,9,4,138.8,1783.2,1,1,0,5,48,25,23,566.4,14,59,88.8,161.8,-,23,0,0,23,138.8
FULL,11,10,4,158.8,1968.6,1,3,0,5,48,25,23,566.4,14,59,88.8,161.8,-,3,0,0,3,158.8
FULL,11,11,4,161.8,1885.6,2,0,2,5,48,25,23,566.4,14,59,88.8,161.8,-,0,0,0,0,161.8
FULL,11,12,4,154.8,1876,1,2,0,5,48,25,23,566.4,14,59,88.8,161.8,-,7,0,0,7,154.8
FULL,11,13,4,160.8,1783.2,1,4,0,5,48,25,23,566.4,14,59,88.8,161.8,-,1,0,0,1,160.8
FULL,11,14,4,158.8,1894,1,5,0,5,48,25,23,566.4,14,59,88.8,161.8,-,3,0,0,3,158.8
FULL,11,15,4,137.4,1894.2,2,0,1,12,48,25,23,566.4,0,141.6,88.8,230.4,-,0,31,93,93,137.4
FULL,11,16,4,153.6,1865.4,2,0,3,6,48,25,23,566.4,12,70.8,88.8,171.6,-,0,6,18,18,153.6
FULL,12,1,3,164.8,1951.8,1,5,0,6,50,33,17,550,12,66,88.8,166.8,-,2,0,0,2,164.8
FULL,12,2,3,166.8,1983.4,2,0,2,6,50,33,17,550,12,66,88.8,166.8,-,0,0,0,0,166.8
FULL,12,3,3,160.8,1861.2,1,1,0,8,50,33,17,550,8,88,88.8,184.8,-,0,8,24,24,160.8
FULL,12,4,3,175.8,1939.8,1,4,0,7,50,33,17,550,10,77,88.8,175.8,-,0,0,0,0,175.8
FULL,12,5,3,154.8,1795.6,2,0,3,5,50,33,17,550,14,55,88.8,157.8,-,0,1,3,3,154.8
FULL,12,6,3,166.8,1838.6,2,0,1,6,50,33,17,550,12,66,88.8,166.8,-,0,0,0,0,166.8
FULL,12,7,3,161.8,1919,1,3,0,6,50,33,17,550,12,66,88.8,166.8,-,5,0,0,5,161.8
FULL,12,8,3,164.8,1907.6,1,2,0,6,50,33,17,550,12,66,88.8,166.8,-,2,0,0,2,164.8
FULL,12,9,4,144.8,1928,1,1,0,5,45,25,20,585,14,65,88.8,167.8,-,23,0,0,23,144.8
FULL,12,10,4,165.8,2134.4,1,3,0,5,45,25,20,585,14,65,88.8,167.8,-,2,0,0,2,165.8
FULL,12,11,4,160.8,2046.4,2,0,2,6,45,25,20,585,12,78,88.8,178.8,-,0,6,18,18,160.8
FULL,12,12,4,160.8,2036.8,1,2,0,5,45,25,20,585,14,65,88.8,167.8,-,7,0,0,7,160.8
FULL,12,13,4,166.8,1950,1,4,0,5,45,25,20,585,14,65,88.8,167.8,-,1,0,0,1,166.8
FULL,12,14,4,163.8,2057.8,1,5,0,5,45,25,20,585,14,65,88.8,167.8,-,4,0,0,4,163.8
FULL,12,15,4,118.8,2013,2,0,1,9,45,25,20,585,6,117,88.8,211.8,-,0,31,93,93,118.8
FULL,12,16,4,167.8,2033.2,2,0,3,5,45,25,20,585,14,65,88.8,167.8,-,0,0,0,0,167.8
FULL,13,1,3,169.2,2121,1,5,0,6,49,31,18,558.6,12,68.4,88.8,169.2,-,0,0,0,0,169.2
FULL,13,2,3,169.2,2152.6,2,0,2,6,49,31,18,558.6,12,68.4,88.8,169.2,-,0,0,0,0,169.2
FULL,13,3,3,169.2,2030.4,1,1,0,6,49,31,18,558.6,12,68.4,88.8,169.2,-,0,0,0,0,169.2
FULL,13,4,3,178.6,2118.4,1,4,0,7,49,31,18,558.6,10,79.8,88.8,178.6,-,0,0,0,0,178.6
FULL,13,5,3,159.8,1955.4,2,0,3,5,49,31,18,558.6,14,57,88.8,159.8,-,0,0,0,0,159.8
FULL,13,6,3,175.6,2014.2,2,0,1,7,49,31,18,558.6,10,79.8,88.8,178.6,-,0,1,3,3,175.6
FULL,13,7,3,169.2,2088.2,1,3,0,6,49,31,18,558.6,12,68.4,88.8,169.2,-,0,0,0,0,169.2
FULL,13,8,3,168.2,2075.8,1,2,0,6,49,31,18,558.6,12,68.4,88.8,169.2,-,1,0,0,1,168.2
FULL,13,9,4,167,2095,1,1,0,6,47,29,18,573.4,12,73.2,88.8,174,-,7,0,0,7,167
FULL,13,10,4,173,2307.4,1,3,0,6,47,29,18,573.4,12,73.2,88.8,174,-,1,0,0,1,173
FULL,13,11,4,156,2202.4,2,0,2,6,47,29,18,573.4,12,73.2,88.8,174,-,0,6,18,18,156
FULL,13,12,4,169,2205.8,1,2,0,6,47,29,18,573.4,12,73.2,88.8,174,-,5,0,0,5,169
FULL,13,13,4,162.8,2112.8,1,4,0,5,47,29,18,573.4,14,61,88.8,163.8,-,1,0,0,1,162.8
FULL,13,14,4,170,2227.8,1,5,0,6,47,29,18,573.4,12,73.2,88.8,174,-,4,0,0,4,170
FULL,13,15,4,148.2,2161.2,2,0,1,7,47,29,18,573.4,10,85.4,88.8,184.2,-,0,12,36,36,148.2
FULL,13,16,4,163.8,2197,2,0,3,5,47,29,18,573.4,14,61,88.8,163.8,-,0,0,0,0,163.8
FULL,14,1,3,166.8,2287.8,1,5,0,6,50,32,18,550,12,66,88.8,166.8,-,0,0,0,0,166.8
FULL,14,2,3,166.8,2319.4,2,0,2,6,50,32,18,550,12,66,88.8,166.8,-,0,0,0,0,166.8
FULL,14,3,3,166.8,2197.2,1,1,0,6,50,32,18,550,12,66,88.8,166.8,-,0,0,0,0,166.8
FULL,14,4,3,175.8,2294.2,1,4,0,7,50,32,18,550,10,77,88.8,175.8,-,0,0,0,0,175.8
FULL,14,5,3,157.8,2113.2,2,0,3,5,50,32,18,550,14,55,88.8,157.8,-,0,0,0,0,157.8
FULL,14,6,3,175.8,2190,2,0,1,7,50,32,18,550,10,77,88.8,175.8,-,0,0,0,0,175.8
FULL,14,7,3,166.8,2255,1,3,0,6,50,32,18,550,12,66,88.8,166.8,-,0,0,0,0,166.8
FULL,14,8,3,175.8,2251.6,1,2,0,7,50,32,18,550,10,77,88.8,175.8,-,0,0,0,0,175.8
FULL,14,9,4,170,2265,1,1,0,6,47,30,17,573.4,12,73.2,88.8,174,-,4,0,0,4,170
FULL,14,10,4,174,2481.4,1,3,0,6,47,30,17,573.4,12,73.2,88.8,174,-,0,0,0,0,174
FULL,14,11,4,163.8,2366.2,2,0,2,5,47,30,17,573.4,14,61,88.8,163.8,-,0,0,0,0,163.8
FULL,14,12,4,170,2375.8,1,2,0,6,47,30,17,573.4,12,73.2,88.8,174,-,4,0,0,4,170
FULL,14,13,4,174,2286.8,1,4,0,6,47,30,17,573.4,12,73.2,88.8,174,-,0,0,0,0,174
FULL,14,14,4,172,2399.8,1,5,0,6,47,30,17,573.4,12,73.2,88.8,174,-,2,0,0,2,172
FULL,14,15,4,159,2320.2,2,0,1,6,47,30,17,573.4,12,73.2,88.8,174,-,0,5,15,15,159
FULL,14,16,4,159,2356,2,0,3,6,47,30,17,573.4,12,73.2,88.8,174,-,0,5,15,15,159
FULL,15,1,3,147.8,2435.6,1,5,0,7,60,40,20,420,10,49,88.8,147.8,-,0,0,0,0,147.8
FULL,15,2,3,147.8,2467.2,2,0,2,7,60,40,20,420,10,49,88.8,147.8,-,0,0,0,0,147.8
FULL,15,3,3,137.8,2335,1,1,0,6,60,40,20,420,12,42,88.8,142.8,-,5,0,0,5,137.8
FULL,15,4,3,146.8,2441,1,4,0,7,60,40,20,420,10,49,88.8,147.8,-,1,0,0,1,146.8
FULL,15,5,3,137.8,2251,2,0,3,5,60,40,20,420,14,35,88.8,137.8,-,0,0,0,0,137.8
FULL,15,6,3,152.8,2342.8,2,0,1,8,60,40,20,420,8,56,88.8,152.8,-,0,0,0,0,152.8
FULL,15,7,3,157.8,2412.8,1,3,0,9,60,40,20,420,6,63,88.8,157.8,-,0,0,0,0,157.8
FULL,15,8,3,149.8,2401.4,1,2,0,11,60,40,20,420,2,77,88.8,167.8,-,0,6,18,18,149.8
FULL,15,9,4,174,2439,1,1,0,6,47,30,17,573.4,12,73.2,88.8,174,-,0,0,0,0,174
FULL,15,10,4,174,2655.4,1,3,0,6,47,30,17,573.4,12,73.2,88.8,174,-,0,0,0,0,174
FULL,15,11,4,171,2537.2,2,0,2,6,47,30,17,573.4,12,73.2,88.8,174,-,0,1,3,3,171
FULL,15,12,4,174,2549.8,1,2,0,6,47,30,17,573.4,12,73.2,88.8,174,-,0,0,0,0,174
FULL,15,13,4,174,2460.8,1,4,0,6,47,30,17,573.4,12,73.2,88.8,174,-,0,0,0,0,174
FULL,15,14,4,172,2571.8,1,5,0,6,47,30,17,573.4,12,73.2,88.8,174,-,2,0,0,2,172
FULL,15,15,4,171,2491.2,2,0,1,6,47,30,17,573.4,12,73.2,88.8,174,-,0,1,3,3,171
FULL,15,16,4,163.8,2519.8,2,0,3,5,47,30,17,573.4,14,61,88.8,163.8,-,0,0,0,0,163.8
